# 模型: MNGCL | 癌症: coad | 指标: AUC
# 论文值(main.tex Table 2): 0.8344
# 数据均值: 0.834431  标准差(ddof=0): 0.028999
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\sum\MNGCL_oricoad_AUC.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.79834495	0.83304297	0.85394890	0.84073751	0.79805459
0.78745645	0.85932056	0.86454704	0.86716028	0.80531359
0.79006969	0.84973868	0.85017422	0.84828688	0.80865273
0.79892567	0.84349593	0.85873984	0.88225900	0.80328107
0.80211963	0.85017422	0.86149826	0.87456446	0.81068525
0.79326365	0.84785134	0.84857724	0.86004646	0.78005226
0.80589431	0.84625436	0.85380372	0.84393148	0.81721835
0.81387921	0.84596400	0.85961092	0.85946574	0.78397213
0.81983159	0.82970383	0.88066202	0.86991870	0.80966899
0.80865273	0.86048200	0.86832172	0.86962834	0.80429733
