# 模型: MNGCL | 癌症: luad | 指标: AUPRC
# 论文值(main.tex Table 2): 0.5751
# 数据均值: 0.575107  标准差(ddof=0): 0.066677
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\sum\MNGCL_oriluad_AUPR.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.48804298	0.59699483	0.54167659	0.57762373	0.68126082
0.52146346	0.63082155	0.51545879	0.56307187	0.69575330
0.48505004	0.62839055	0.54006449	0.58199016	0.69093866
0.52806181	0.64951685	0.50245287	0.55468167	0.68200913
0.52123955	0.58439082	0.50531908	0.57775510	0.68094747
0.47999047	0.59734028	0.47060634	0.57023381	0.66611676
0.50804432	0.60019911	0.50376822	0.51789717	0.65533469
0.48268218	0.60251355	0.52774294	0.62541478	0.67172169
0.52361301	0.58285703	0.54511670	0.54868574	0.67777910
0.51138956	0.59999058	0.50513970	0.57386343	0.68231508
