# 模型: BIMODriver | 癌症: coad | 指标: AUC
# 论文值(main.tex Table 2): 0.8304
# 数据均值: 0.830484  标准差(ddof=0): 0.039760
# 匹配方式: 精确匹配
# 源文件: C:\Users\tao\Documents\BaiduSyncdisk\研究生论文\论文\第二点\结果\实验结果\MY_single_result.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.81448200	0.84815300	0.85747000	0.83238000	0.83107200
0.81448200	0.84815300	0.85747000	0.83238000	0.83107200
0.78890200	0.88967000	0.75662000	0.88092500	0.83360600
0.78890200	0.88967000	0.75662000	0.88092500	0.83360600
0.75563900	0.83009200	0.87275300	0.89980400	0.78947400
0.75563900	0.83009200	0.87275300	0.89980400	0.78947400
0.82281800	0.85714300	0.79208900	0.84292300	0.83205300
0.82281800	0.85714300	0.79208900	0.84292300	0.83205300
0.83883600	0.79568500	0.89073200	0.83924500	0.76953300
0.83883600	0.79568500	0.89073200	0.83924500	0.76953300
