# 模型: GAT | 癌症: lihc | 指标: AUPRC
# 论文值(main.tex Table 2): 0.1389
# 数据均值: 0.138938  标准差(ddof=0): 0.065938
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\simple_method\result\single\single.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.15369284	0.06163749	0.15610777	0.07297008	0.23920170
0.14995802	0.07859223	0.08432705	0.08459032	0.13034486
0.23480035	0.05815220	0.13577099	0.14466261	0.12714204
0.25549214	0.07506292	0.10256995	0.09069597	0.21182098
0.14121072	0.09121625	0.09492584	0.09877767	0.18722807
0.20156572	0.08956779	0.13155360	0.10446040	0.25285806
0.28988290	0.06779530	0.10811995	0.10303818	0.12329882
0.31779735	0.08562562	0.15405366	0.09110645	0.22709924
0.24700067	0.05880075	0.12172431	0.08873689	0.11999778
0.17853019	0.09372506	0.09411395	0.09208548	0.24342500
