# 模型: GAT | 癌症: brca | 指标: AUC
# 论文值(main.tex Table 2): 0.8399
# 数据均值: 0.839941  标准差(ddof=0): 0.058743
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\simple_method\result\single\single.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.91270325	0.82764228	0.78109756	0.81707317	0.83272358
0.94004065	0.90172764	0.79461382	0.78394309	0.77713415
0.93810976	0.91006098	0.80772358	0.76199187	0.86168699
0.93689024	0.86453252	0.79288618	0.80010163	0.84319106
0.93028455	0.89796748	0.80254065	0.76930894	0.77357724
0.93079268	0.88648374	0.79684959	0.74959350	0.82367886
0.93048780	0.84573171	0.77184959	0.83577236	0.84613821
0.86747967	0.89817073	0.74115854	0.76727642	0.84898374
0.90081301	0.88963415	0.79217480	0.80040650	0.85193089
0.93150407	0.86006098	0.80406504	0.74979675	0.81666667
