# 模型: EMOGI | 癌症: coad | 指标: AUPRC
# 论文值(main.tex Table 2): 0.3437
# 数据均值: 0.343700  标准差(ddof=0): 0.079651
# 匹配方式: 精确匹配
# 源文件: C:\Users\tao\Documents\BaiduSyncdisk\研究生论文\论文\第二点\结果\实验结果\EMOGI_single_result.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.40305800	0.44030300	0.47953200	0.30075100	0.34861400
0.35559400	0.49518100	0.45569500	0.23249600	0.32059200
0.29595900	0.44969300	0.28477400	0.29362600	0.30806500
0.19463600	0.40183900	0.36632700	0.24127000	0.28950700
0.40595600	0.45777200	0.47392800	0.39496400	0.21473100
0.41054400	0.23224500	0.34714400	0.37867100	0.21129000
0.51753400	0.24890500	0.31744000	0.32792900	0.39324400
0.30322400	0.35165600	0.37245900	0.37283000	0.32308500
0.33096200	0.41731600	0.29036600	0.28594800	0.27006300
0.24351200	0.33057800	0.38720200	0.24395500	0.37205300
