# 模型: GAT | 癌症: esca | 指标: AUC
# 论文值(main.tex Table 2): 0.8043
# 数据均值: 0.804268  标准差(ddof=0): 0.053406
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\simple_method\result\single\single.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.72225610	0.82134146	0.84512195	0.77439024	0.87469512
0.72378049	0.77469512	0.84481707	0.79390244	0.83262195
0.81463415	0.71493902	0.85335366	0.80548780	0.87469512
0.78628049	0.66310976	0.85152439	0.81737805	0.77804878
0.85762195	0.76615854	0.83902439	0.83292683	0.88628049
0.72317073	0.82957317	0.86890244	0.78018293	0.84542683
0.77774390	0.67378049	0.87256098	0.78414634	0.85579268
0.78932927	0.73719512	0.72500000	0.79542683	0.83628049
0.79756098	0.76768293	0.87073171	0.77012195	0.85670732
0.85152439	0.80426829	0.78048780	0.81768293	0.85304878
