# 模型: GAT | 癌症: kirc | 指标: AUPRC
# 论文值(main.tex Table 2): 0.0547
# 数据均值: 0.054677  标准差(ddof=0): 0.023951
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\simple_method\result\single\single.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.05923416	0.16099546	0.03003539	0.04314163	0.04988115
0.04817903	0.04215648	0.06342045	0.05715250	0.05860110
0.05519633	0.04270100	0.03219049	0.05100234	0.06795439
0.04759831	0.03816702	0.03502055	0.03621082	0.06725653
0.06507203	0.05100834	0.02787867	0.04718044	0.04044751
0.06678877	0.13559686	0.02730516	0.04325524	0.05255874
0.06217889	0.09070619	0.04289261	0.05356429	0.08432435
0.08032313	0.05443962	0.03501290	0.04071221	0.06385712
0.05196749	0.04476011	0.03092917	0.03625977	0.06407886
0.06361685	0.04135004	0.04080170	0.04164364	0.06726105
