# 模型: SAGE | 癌症: coad | 指标: AUPRC
# 论文值(main.tex Table 2): 0.2977
# 数据均值: 0.297689  标准差(ddof=0): 0.070113
# 匹配方式: 精确匹配
# 源文件: F:\实验原始数据\simple_method\result\single\single.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.33613237	0.40133998	0.30645040	0.19156783	0.25191161
0.32169331	0.38270343	0.30197071	0.20934181	0.25140456
0.33276098	0.39601558	0.31630655	0.19886696	0.25869982
0.33335857	0.38106775	0.34756144	0.19156189	0.22024413
0.30176027	0.39829676	0.33352766	0.19080016	0.24773346
0.32827263	0.43553234	0.32071798	0.20775258	0.25192458
0.33982403	0.40834647	0.34676235	0.20272537	0.23175557
0.31494552	0.34096177	0.33823044	0.20271888	0.23185918
0.32997421	0.40707102	0.28624383	0.18966124	0.26326158
0.31252915	0.41137107	0.31372731	0.20978643	0.25543246
