# 模型: EMOGI | 癌症: cesc | 指标: AUPRC
# 论文值(main.tex Table 2): 0.4287
# 数据均值: 0.428655  标准差(ddof=0): 0.294738
# 匹配方式: 精确匹配
# 源文件: C:\Users\tao\Documents\BaiduSyncdisk\研究生论文\论文\第二点\结果\实验结果\EMOGI_single_result.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.29166700	0.06787000	0.50569600	0.04391000	0.52711600
1.00000000	0.33333300	0.07791200	1.00000000	0.79166700
0.23809500	0.41666700	0.10270500	0.54020500	0.28750000
0.01801700	0.79166700	0.52711600	0.41666700	0.33333300
0.33333300	0.17559500	0.63333300	0.51142200	1.00000000
0.41666700	0.57777800	0.79166700	0.16131000	0.41666700
0.21180600	0.08961600	0.28750000	0.07823600	0.50677700
0.41666700	0.51372100	0.66250000	0.22321400	0.18939400
0.11744500	0.13061100	0.21180600	0.55929500	1.00000000
0.10133600	1.00000000	1.00000000	0.14142500	0.66250000
