# 模型: BIMODriver | 癌症: kirc | 指标: AUPRC
# 论文值(main.tex Table 2): 0.3532
# 数据均值: 0.353280  标准差(ddof=0): 0.134265
# 匹配方式: 精确匹配
# 源文件: C:\Users\tao\Documents\BaiduSyncdisk\研究生论文\论文\第二点\结果\实验结果\MY_single_result.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.43550200	0.46126800	0.55663200	0.14482800	0.43711300
0.43550200	0.46126800	0.55663200	0.14482800	0.43711300
0.38311900	0.07044800	0.57624300	0.29251000	0.53679100
0.34004200	0.07653500	0.56816900	0.30483500	0.57915800
0.39320100	0.40752700	0.27207300	0.31186200	0.33697100
0.37347400	0.26802300	0.47749400	0.12428500	0.26377000
0.42781300	0.20462200	0.23690300	0.37390900	0.32004700
0.42781300	0.20462200	0.23690300	0.37390900	0.32004700
0.25851100	0.25525000	0.35558500	0.13859500	0.48071500
0.50745700	0.32051400	0.31703500	0.30996400	0.56656400
