# 模型: BIMODriver | 癌症: esca | 指标: AUPRC
# 论文值(main.tex Table 2): 0.4826
# 数据均值: 0.482567  标准差(ddof=0): 0.106152
# 匹配方式: 精确匹配
# 源文件: C:\Users\tao\Documents\BaiduSyncdisk\研究生论文\论文\第二点\结果\实验结果\MY_single_result.txt
# 10 次重复 x 5 折交叉验证，共 50 值（每行一次重复）
0.46101000	0.60394300	0.56184400	0.45746700	0.50378400
0.50510000	0.33396800	0.50295400	0.68638200	0.48274800
0.42084600	0.40479200	0.58211400	0.65330600	0.38853500
0.43898500	0.41641300	0.42477200	0.83578400	0.43063600
0.33817500	0.47445600	0.65437400	0.46544100	0.46107300
0.50194000	0.40738600	0.49624700	0.26631900	0.59587300
0.57129900	0.56456300	0.30045100	0.56408700	0.36784900
0.45227700	0.59203400	0.40443700	0.46097600	0.51136100
0.35987000	0.45968400	0.48501700	0.47092800	0.48675700
0.35411700	0.66060800	0.46272800	0.37249200	0.47015100
